model,pl,gl,cl,mqts,bs,cpl,configuration,precision,e2e_processed_tok_sec,prev_e2e_processed_tok_sec,e2e_processed_tok_sec_delta,tag,config_id,execution_mode,sdk_version,platform,tools,customer_id,model_url,input_size,model_framework,branch,customer,max_nsp,apps_version,platform_version,sdk_id,last_rel_sdk,jira_number,qpc_size_GB,compile_time,cores,curr_decode_tok_sec,curr_prefill_tok_sec,curr_total_tok_sec,curr_tpot_ms,curr_ttft_ms,decode_tok_sec_delta,dfs,host_app,instances,mos,ols,prefill_tok_sec_delta,prev_decode_tok_sec,prev_prefill_tok_sec,prev_total_tok_sec,prev_tpot_ms,prev_ttft_ms,tdp,total_tok_sec_delta,tpot_ms_delta,ttft_ms_delta,system_os,num_cards,status,failure_cause,is_regressed_decode,is_regressed_prefill,is_regressed_total,is_regressed_tpot,is_regressed_ttft,regression_code,avg_latency_sec,e2e_generated_tok_sec,prev_e2e_generated_tok_sec,prev_avg_latency_sec,e2e_generated_tok_sec_delta,avg_latency_sec_delta,is_regressed_e2e_processed_tok_sec,is_regressed_e2e_generated_tok_sec,is_regressed_avg_latency_sec,derated_ttft(sec),derated_decode_tpt(tok/sec),derated_e2e_tpt(tok/sec),execution_time,derated_decode_tpt_per_card(tok/sec),derated_e2e_tpt_per_card(tok/sec),total_token_throughput_tok_sec,mean_ttft_sec,prev_total_token_throughput_sec,prev_mean_ttft_sec,total_token_throughput_sec_delta,mean_ttft_sec_delta,is_regressed_total_token_throughput_sec,is_regressed_mean_ttft_sec,e2e_tok_sec,prev_e2e_tok_sec,e2e_tok_sec_delta,is_regressed_e2e,average_ttft(sec),prev_avg_ttft_sec,avg_ttft_sec_delta,is_regressed_avg_ttft_sec,request_throughput(req/s),output_token_throughput(tok/s),mean_tpot(ms),mean_itl(ms),prev_request_throughput_req_sec,prev_output_token_throughput_tok_sec,prev_mean_tpot_ms,prev_mean_itl_ms,is_regressed_request_throughput_req_sec,is_regressed_output_token_throughput_tok_sec,is_regressed_mean_tpot_ms,is_regressed_mean_itl_ms,request_throughput_req_sec_delta,output_token_throughput_tok_sec_delta,mean_tpot_ms_delta,mean_itl_ms_delta,median_dram_utilization_%,median_dram_bw_KBps,model_load_time(sec),prev_sdk_value,prev_sdk_branch
Llama3.3-70B,8064,128,8192,8,16,128,P2P,mx6,140.69,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",Llama3.3-70B-onnx-precision-mx6-bs-16-mos-default-ols-default-inst-1-bs-16-cl-8192-gl-128-pl-8064-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,134685,https://huggingface.co/meta-llama/Llama-3.3-70B-Instruct,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,66.89, 03:17:20,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:11:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.445,24582024.0,182.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Llama3.3-70B,8064,128,8192,8,32,128,P2P,mx6,196.4,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",Llama3.3-70B-onnx-precision-mx6-bs-32-mos-default-ols-default-inst-1-bs-32-cl-8192-gl-128-pl-8064-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,134688,https://huggingface.co/meta-llama/Llama-3.3-70B-Instruct,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,67.0, 03:22:51,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:11:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.305,21988304.0,186.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Llama3.3-70B,512,512,1024,16,1,64,P2P,mx6,26.72,,,"cloud,LLM-KV-cache,1QPC,qnn_release",Llama3.3-70B-onnx-precision-mx6-bs-1-mos-default-ols-default-inst-1-bs-1-cl-1024-gl-512-pl-512-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,135039,https://huggingface.co/meta-llama/Llama-3.3-70B-Instruct,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,114.86, 02:09:46,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,,,,,,,00:31:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.51,51988592.0,471.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Llama3.3-70B,512,512,1024,16,8,64,P2P,mx6,141.28,,,"cloud,LLM-KV-cache,1QPC,qnn_release",Llama3.3-70B-onnx-precision-mx6-bs-8-mos-default-ols-default-inst-1-bs-8-cl-1024-gl-512-pl-512-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,135042,https://huggingface.co/meta-llama/Llama-3.3-70B-Instruct,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,114.98, 02:26:58,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,,,,,,,00:14:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.015,40835352.0,478.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Llama3.3-70B,512,512,1024,16,16,64,P2P,mx6,192.53,,,"cloud,LLM-KV-cache,1QPC,qnn_release",Llama3.3-70B-onnx-precision-mx6-bs-16-mos-default-ols-default-inst-1-bs-16-cl-1024-gl-512-pl-512-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,135045,https://huggingface.co/meta-llama/Llama-3.3-70B-Instruct,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,83.82, 02:47:41,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,,,,,,,00:12:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.09,35479552.0,482.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Llama3.3-70B,512,512,1024,16,32,64,P2P,mx6,271.53,,,"cloud,LLM-KV-cache,1QPC,qnn_release",Llama3.3-70B-onnx-precision-mx6-bs-32-mos-default-ols-default-inst-1-bs-32-cl-1024-gl-512-pl-512-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,135048,https://huggingface.co/meta-llama/Llama-3.3-70B-Instruct,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,83.89, 02:39:49,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,,,,,,,00:12:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.18,30348720.0,472.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Llama3.3-70B,4096,4096,8192,16,1,64,P2P,mx6,32.03,,,"cloud,LLM-KV-cache,1QPC,qnn_release",Llama3.3-70B-onnx-precision-mx6-bs-1-mos-default-ols-default-inst-1-bs-1-cl-8192-gl-4096-pl-4096-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,135051,https://huggingface.co/meta-llama/Llama-3.3-70B-Instruct,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,115.12, 02:13:38,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,,,,,,,00:37:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.04,50797384.0,474.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Llama3.3-70B,4096,4096,8192,16,4,64,P2P,mx6,77.3,,,"cloud,LLM-KV-cache,1QPC,qnn_release",Llama3.3-70B-onnx-precision-mx6-bs-4-mos-default-ols-default-inst-1-bs-4-cl-8192-gl-4096-pl-4096-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,135054,https://huggingface.co/meta-llama/Llama-3.3-70B-Instruct,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,115.17, 02:25:15,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,,,,,,,00:21:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.64,34556256.0,467.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Llama3.3-70B,4096,4096,8192,16,8,64,P2P,mx6,156.17,,,"cloud,LLM-KV-cache,1QPC,qnn_release",Llama3.3-70B-onnx-precision-mx6-bs-8-mos-default-ols-default-inst-1-bs-8-cl-8192-gl-4096-pl-4096-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,135057,https://huggingface.co/meta-llama/Llama-3.3-70B-Instruct,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,115.04, 02:30:03,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,,,,,,,00:15:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.83,40429336.0,464.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Llama3.3-70B,4096,4096,8192,16,16,64,P2P,mx6,179.24,,,"cloud,LLM-KV-cache,1QPC,qnn_release",Llama3.3-70B-onnx-precision-mx6-bs-16-mos-default-ols-default-inst-1-bs-16-cl-8192-gl-4096-pl-4096-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,135060,https://huggingface.co/meta-llama/Llama-3.3-70B-Instruct,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,83.86, 02:56:12,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,,,,,,,00:14:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.69,32955616.0,467.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Llama3.3-70B,4096,4096,8192,16,32,64,P2P,mx6,254.91,,,"cloud,LLM-KV-cache,1QPC,qnn_release",Llama3.3-70B-onnx-precision-mx6-bs-32-mos-default-ols-default-inst-1-bs-32-cl-8192-gl-4096-pl-4096-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,135063,https://huggingface.co/meta-llama/Llama-3.3-70B-Instruct,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,83.98, 03:20:09,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,,,,,,,00:14:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.34,31507232.0,468.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Llama3.3-70B,8192,8192,16384,16,1,64,P2P,mx6,30.68,,,"cloud,LLM-KV-cache,1QPC,qnn_release",Llama3.3-70B-onnx-precision-mx6-bs-1-mos-default-ols-default-inst-1-bs-1-cl-16384-gl-8192-pl-8192-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,135066,https://huggingface.co/meta-llama/Llama-3.3-70B-Instruct,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,115.12, 02:13:56,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,,,,,,,00:38:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.57,49457336.0,466.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Llama3.3-70B,8192,8192,16384,16,32,64,P2P,mx6,90.34,,,"cloud,LLM-KV-cache,1QPC,qnn_release",Llama3.3-70B-onnx-precision-mx6-bs-32-mos-default-ols-default-inst-1-bs-32-cl-16384-gl-8192-pl-8192-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,135069,https://huggingface.co/meta-llama/Llama-3.3-70B-Instruct,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,84.34, 03:33:22,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,,,,,,,00:24:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.95,69444352.0,468.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Llama3.3-70B_AWQ,512,512,1024,8,32,128,P2P,mx6,255.55,-,-,"cloud,LLM-KV-cache,1QPC",Llama3.3-70B_AWQ-onnx-precision-mx6-bs-32-mos-default-ols-default-inst-1-bs-32-cl-1024-gl-512-pl-512-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,134823,https://huggingface.co/ibnzterrell/Meta-Llama-3.3-70B-Instruct-AWQ-INT4,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,50.18, 03:23:45,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:06:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.31,10774064.0,137.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Llama3.3-70B_AWQ,1024,1024,2048,8,16,128,P2P,mx6,177.17,-,-,"cloud,LLM-KV-cache,1QPC",Llama3.3-70B_AWQ-onnx-precision-mx6-bs-16-mos-default-ols-default-inst-1-bs-16-cl-2048-gl-1024-pl-1024-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,134826,https://huggingface.co/ibnzterrell/Meta-Llama-3.3-70B-Instruct-AWQ-INT4,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,50.11, 03:11:16,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:08:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.265,10713064.0,169.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Llama3.3-70B_AWQ,1024,1024,2048,8,32,128,P2P,mx6,257.94,-,-,"cloud,LLM-KV-cache,1QPC",Llama3.3-70B_AWQ-onnx-precision-mx6-bs-32-mos-default-ols-default-inst-1-bs-32-cl-2048-gl-1024-pl-1024-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,134829,https://huggingface.co/ibnzterrell/Meta-Llama-3.3-70B-Instruct-AWQ-INT4,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,50.18, 03:26:36,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:08:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.27,10699400.0,149.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Llama3.3-70B_AWQ,1024,1024,2048,8,64,128,P2P,mx6,298.73,-,-,"cloud,LLM-KV-cache,1QPC",Llama3.3-70B_AWQ-onnx-precision-mx6-bs-64-mos-default-ols-default-inst-1-bs-64-cl-2048-gl-1024-pl-1024-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,134832,https://huggingface.co/ibnzterrell/Meta-Llama-3.3-70B-Instruct-AWQ-INT4,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,50.3, 04:24:54,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:10:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.23,10656944.0,138.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Llama3.3-70B_AWQ,1024,100,1124,16,16,128,P2P,mx6,238.27,-,-,"cloud,LLM-KV-cache,1QPC",Llama3.3-70B_AWQ-onnx-precision-mx6-bs-16-mos-default-ols-default-inst-1-bs-16-cl-1124-gl-100-pl-1024-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,134847,https://huggingface.co/ibnzterrell/Meta-Llama-3.3-70B-Instruct-AWQ-INT4,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,66.87, 04:33:20,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:14:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.55,13578112.0,630.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Llama3.3-70B_AWQ,1024,1024,2048,16,1,128,P2P,mx6,42.76,-,-,"cloud,LLM-KV-cache,1QPC",Llama3.3-70B_AWQ-onnx-precision-mx6-bs-1-mos-default-ols-default-inst-1-bs-1-cl-2048-gl-1024-pl-1024-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,134835,https://huggingface.co/ibnzterrell/Meta-Llama-3.3-70B-Instruct-AWQ-INT4,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,97.92, 03:55:47,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:30:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.56,50120528.0,654.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Llama3.3-70B_AWQ,1024,1024,2048,16,8,128,P2P,mx6,171.65,-,-,"cloud,LLM-KV-cache,1QPC",Llama3.3-70B_AWQ-onnx-precision-mx6-bs-8-mos-default-ols-default-inst-1-bs-8-cl-2048-gl-1024-pl-1024-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,134838,https://huggingface.co/ibnzterrell/Meta-Llama-3.3-70B-Instruct-AWQ-INT4,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,98.03, 04:16:39,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:18:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.51,13724024.0,701.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Llama3.3-70B_AWQ,1024,1024,2048,16,16,128,P2P,mx6,207.71,-,-,"cloud,LLM-KV-cache,1QPC",Llama3.3-70B_AWQ-onnx-precision-mx6-bs-16-mos-default-ols-default-inst-1-bs-16-cl-2048-gl-1024-pl-1024-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,134844,https://huggingface.co/ibnzterrell/Meta-Llama-3.3-70B-Instruct-AWQ-INT4,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,66.87, 04:25:26,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:15:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.46,25362336.0,596.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Llama3.3-70B_AWQ,4096,400,4496,16,8,128,P2P,mx6,166.5,-,-,"cloud,LLM-KV-cache,1QPC",Llama3.3-70B_AWQ-onnx-precision-mx6-bs-8-mos-default-ols-default-inst-1-bs-8-cl-4496-gl-400-pl-4096-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,134841,https://huggingface.co/ibnzterrell/Meta-Llama-3.3-70B-Instruct-AWQ-INT4,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,98.07, 04:25:26,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:17:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.77,27598352.0,615.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Mistral-7B-Instruct-v0.2,128,128,256,4,1,128,P2P,mx6,76.12,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",Mistral-7B-Instruct-v0.2-onnx-precision-mx6-bs-1-mos-default-ols-default-inst-1-bs-1-cl-256-gl-128-pl-128-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,136953,https://huggingface.co/mistralai/Mistral-7B-Instruct-v0.2,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,7.19, 00:23:31,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,155184.0,20.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Mistral-7B-Instruct-v0.2,128,128,256,4,8,128,P2P,mx6,377.27,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",Mistral-7B-Instruct-v0.2-onnx-precision-mx6-bs-8-mos-default-ols-default-inst-1-bs-8-cl-256-gl-128-pl-128-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,136956,https://huggingface.co/mistralai/Mistral-7B-Instruct-v0.2,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,7.2, 00:25:13,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:01:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,155184.0,21.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Mistral-7B-Instruct-v0.2,128,128,256,4,16,128,P2P,mx6,517.51,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",Mistral-7B-Instruct-v0.2-onnx-precision-mx6-bs-16-mos-default-ols-default-inst-1-bs-16-cl-256-gl-128-pl-128-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,136959,https://huggingface.co/mistralai/Mistral-7B-Instruct-v0.2,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,6.23, 00:35:05,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:01:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,155184.0,20.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Mistral-7B-Instruct-v0.2,128,128,256,4,32,128,P2P,mx6,736.45,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",Mistral-7B-Instruct-v0.2-onnx-precision-mx6-bs-32-mos-default-ols-default-inst-1-bs-32-cl-256-gl-128-pl-128-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,136962,https://huggingface.co/mistralai/Mistral-7B-Instruct-v0.2,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,6.24, 00:29:39,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:01:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,155184.0,19.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
